441900003000,441900000000,东城街道,towntr
441900004000,441900000000,南城街道,towntr
441900005000,441900000000,万江街道,towntr
441900006000,441900000000,莞城街道,towntr
441900101000,441900000000,石碣镇,towntr
441900102000,441900000000,石龙镇,towntr
441900103000,441900000000,茶山镇,towntr
441900104000,441900000000,石排镇,towntr
441900105000,441900000000,企石镇,towntr
441900106000,441900000000,横沥镇,towntr
441900107000,441900000000,桥头镇,towntr
441900108000,441900000000,谢岗镇,towntr
441900109000,441900000000,东坑镇,towntr
441900110000,441900000000,常平镇,towntr
441900111000,441900000000,寮步镇,towntr
441900112000,441900000000,樟木头镇,towntr
441900113000,441900000000,大朗镇,towntr
441900114000,441900000000,黄江镇,towntr
441900115000,441900000000,清溪镇,towntr
441900116000,441900000000,塘厦镇,towntr
441900117000,441900000000,凤岗镇,towntr
441900118000,441900000000,大岭山镇,towntr
441900119000,441900000000,长安镇,towntr
441900121000,441900000000,虎门镇,towntr
441900122000,441900000000,厚街镇,towntr
441900123000,441900000000,沙田镇,towntr
441900124000,441900000000,道滘镇,towntr
441900125000,441900000000,洪梅镇,towntr
441900126000,441900000000,麻涌镇,towntr
441900127000,441900000000,望牛墩镇,towntr
441900128000,441900000000,中堂镇,towntr
441900129000,441900000000,高埗镇,towntr
441900401000,441900000000,松山湖,towntr
441900402000,441900000000,东莞港,towntr
441900403000,441900000000,东莞生态园,towntr
442000001000,442000000000,石岐街道,towntr
442000002000,442000000000,东区街道,towntr
442000003000,442000000000,中山港街道,towntr
442000004000,442000000000,西区街道,towntr
442000005000,442000000000,南区街道,towntr
442000006000,442000000000,五桂山街道,towntr
442000100000,442000000000,小榄镇,towntr
442000101000,442000000000,黄圃镇,towntr
442000102000,442000000000,民众镇,towntr
442000103000,442000000000,东凤镇,towntr
442000104000,442000000000,东升镇,towntr
442000105000,442000000000,古镇镇,towntr
442000106000,442000000000,沙溪镇,towntr
442000107000,442000000000,坦洲镇,towntr
442000108000,442000000000,港口镇,towntr
442000109000,442000000000,三角镇,towntr
442000110000,442000000000,横栏镇,towntr
442000111000,442000000000,南头镇,towntr
442000112000,442000000000,阜沙镇,towntr
442000113000,442000000000,南朗镇,towntr
442000114000,442000000000,三乡镇,towntr
442000115000,442000000000,板芙镇,towntr
442000116000,442000000000,大涌镇,towntr
442000117000,442000000000,神湾镇,towntr
460400100000,460400000000,那大镇,towntr
460400101000,460400000000,和庆镇,towntr
460400102000,460400000000,南丰镇,towntr
460400103000,460400000000,大成镇,towntr
460400104000,460400000000,雅星镇,towntr
460400105000,460400000000,兰洋镇,towntr
460400106000,460400000000,光村镇,towntr
